id,city_id,name,marker,coordinates,cable_id
sarmi-indonesia,16628,"Sarmi, Indonesia",measle_white,"<Point><coordinates>139.353285,-2.175233</coordinates></Point>",1885
biak-indonesia,16629,"Biak, Indonesia",measle_white,"<Point><coordinates>136.053286,-1.163466</coordinates></Point>",1885
manokwari-indonesia,16630,"Manokwari, Indonesia",measle_white,"<Point><coordinates>134.062003,-0.861465</coordinates></Point>",1885
sorong-indonesia,16573,"Sorong, Indonesia",measle_white,"<Point><coordinates>131.295403,-0.882070,0</coordinates></Point>",1885
labuha-indonesia,16636,"Labuha, Indonesia",measle_white,"<Point><coordinates>127.480463,-0.626797</coordinates></Point>",1884
manado-indonesia,15115,"Manado, Indonesia",measle_white,"<Point><coordinates>124.839547,1.490878</coordinates></Point>",1884
ternate-indonesia,16572,"Ternate, Indonesia",measle_white,"<Point><coordinates>127.375385,0.789853</coordinates></Point>",1884
sofifi-indonesia,16622,"Sofifi, Indonesia",measle_white,"<Point><coordinates>127.561420,0.734970,0</coordinates></Point>",1884
sorong-indonesia,16573,"Sorong, Indonesia",measle_white,"<Point><coordinates>131.295403,-0.882070,0</coordinates></Point>",1884
sanana-indonesia,16623,"Sanana, Indonesia",measle_white,"<Point><coordinates>125.937007,-2.201479</coordinates></Point>",1884
namlea-indonesia,16624,"Namlea, Indonesia",measle_white,"<Point><coordinates>127.085834,-3.233412</coordinates></Point>",1884
ambon-indonesia,16571,"Ambon, Indonesia",measle_white,"<Point><coordinates>128.190717,-3.655384</coordinates></Point>",1884
kendari-indonesia,16570,"Kendari, Indonesia",measle_white,"<Point><coordinates>122.512985,-3.998475</coordinates></Point>",1884
masohi-indonesia,16625,"Masohi, Indonesia",measle_white,"<Point><coordinates>128.955267,-3.297840,0</coordinates></Point>",1884
bandaneria-indonesia,16626,"Bandaneria, Indonesia",measle_white,"<Point><coordinates>129.872064,-4.520179</coordinates></Point>",1884
fakfak-indonesia,16574,"Fakfak, Indonesia",measle_white,"<Point><coordinates>133.019425,-3.097767</coordinates></Point>",1884
waisai-indonesia,16631,"Waisai, Indonesia",measle_white,"<Point><coordinates>130.857610,-0.383364,0</coordinates></Point>",1885
fakfak-indonesia,16574,"Fakfak, Indonesia",measle_white,"<Point><coordinates>133.019425,-3.097767</coordinates></Point>",1885
tual-indonesia,16632,"Tual, Indonesia",measle_white,"<Point><coordinates>132.752043,-5.626550,0</coordinates></Point>",1885
kaimana-indonesia,16633,"Kaimana, Indonesia",measle_white,"<Point><coordinates>133.791495,-3.679359</coordinates></Point>",1885
timika-indonesia,16575,"Timika, Indonesia",measle_white,"<Point><coordinates>136.889614,-4.550257</coordinates></Point>",1885
merauke-indonesia,16576,"Merauke, Indonesia",measle_white,"<Point><coordinates>140.405042,-8.499083</coordinates></Point>",1885
tutuyan-indonesia,16621,"Tutuyan, Indonesia",measle_white,"<Point><coordinates>124.574996,0.761435</coordinates></Point>",1883
luwuk-indonesia,16620,"Luwuk, Indonesia",measle_white,"<Point><coordinates>122.792770,-0.938784,0</coordinates></Point>",1883
tanjung-selor-indonesia,16619,"Tanjung Selor, Indonesia",measle_white,"<Point><coordinates>117.819433,2.572030,0</coordinates></Point>",1882
tarakan-indonesia,16618,"Tarakan, Indonesia",measle_white,"<Point><coordinates>117.578515,3.327352</coordinates></Point>",1882
muntok-indonesia,16617,"Muntok, Indonesia",measle_white,"<Point><coordinates>105.164263,-2.065151</coordinates></Point>",1881
surabaya-indonesia,7802,"Surabaya, Indonesia",measle_white,"<Point><coordinates>112.746681,-7.258581</coordinates></Point>",1880
makassar-indonesia,9720,"Makassar, Indonesia",measle_white,"<Point><coordinates>119.412401,-5.152185</coordinates></Point>",1880
perth-australia,3239,"Perth, Australia",measle_white,"<Point><coordinates>115.857227,-31.953442</coordinates></Point>",1744
ygarden-norway,16556,"Øygarden, Norway",measle_white,"<Point><coordinates>4.830241,60.587346</coordinates></Point>",1203
farsund-norway,15386,"Farsund, Norway",measle_white,"<Point><coordinates>6.752799,58.082770,0</coordinates></Point>",1203
tjele-denmark,16362,"Tjele, Denmark",measle_white,"<Point><coordinates>9.611684,56.510798</coordinates></Point>",1875
tachognya-beach-tinian-northern-mariana-islands,16552,"Tachognya Beach, Tinian, Northern Mariana Islands",measle_white,"<Point><coordinates>145.629258,14.958767</coordinates></Point>",1874
sasanlagu-rota-northern-mariana-islands,16551,"Sasanlagu, Rota, Northern Mariana Islands",measle_white,"<Point><coordinates>145.134337,14.144937</coordinates></Point>",1874
sugar-dock-saipan,16550,"Sugar Dock, Saipan",measle_white,"<Point><coordinates>145.699571,15.151809</coordinates></Point>",1874
tungku-brunei,5970,"Tungku, Brunei",measle_white,"<Point><coordinates>114.885840,4.926374,0</coordinates></Point>",1891
virginia-beach-virginia-united-states,4862,"Virginia Beach, Virginia, United States",measle_white,"<Point><coordinates>-76.059198,36.755009</coordinates></Point>",1890
virginia-beach-virginia-united-states,4862,"Virginia Beach, Virginia, United States",measle_white,"<Point><coordinates>-76.059198,36.755009</coordinates></Point>",1873
carcavelos-portugal,5936,"Carcavelos, Portugal",measle_white,"<Point><coordinates>-9.331557,38.690165</coordinates></Point>",1046
carcavelos-portugal,5936,"Carcavelos, Portugal",measle_white,"<Point><coordinates>-9.331557,38.690165</coordinates></Point>",1443
carcavelos-portugal,5936,"Carcavelos, Portugal",measle_white,"<Point><coordinates>-9.331557,38.690165</coordinates></Point>",1629
carcavelos-portugal,5936,"Carcavelos, Portugal",measle_white,"<Point><coordinates>-9.331557,38.690165</coordinates></Point>",1045
utqiavik-alaska-united-states,16441,"Utqiaġvik, Alaska, United States",measle_white,"<Point><coordinates>-156.788640,71.290552,0</coordinates></Point>",1862
point-hope-alaska-united-states,16440,"Point Hope, Alaska, United States",measle_white,"<Point><coordinates>-166.808068,68.347768</coordinates></Point>",1862
wainwright-alaska-united-states,16439,"Wainwright, Alaska, United States",measle_white,"<Point><coordinates>-160.038345,70.636951</coordinates></Point>",1862
kotzebue-alaska-united-states,16438,"Kotzebue, Alaska, United States",measle_white,"<Point><coordinates>-162.596669,66.898342</coordinates></Point>",1862
nome-alaska-united-states,16437,"Nome, Alaska, United States",measle_white,"<Point><coordinates>-165.406409,64.501114</coordinates></Point>",1862
prudhoe-bay-alaska-united-states,13390,"Prudhoe Bay, Alaska, United States",measle_white,"<Point><coordinates>-148.338448,70.255640,0</coordinates></Point>",1862
kauditan-indonesia,16518,"Kauditan, Indonesia",measle_white,"<Point><coordinates>125.065621,1.378622</coordinates></Point>",1823
candelaria-canary-islands-spain,7775,"Candelaria, Canary Islands, Spain",measle_white,"<Point><coordinates>-16.371739,28.355538</coordinates></Point>",1701
cabo-espiritu-santo-argentina,16514,"Cabo Espiritu Santo, Argentina",measle_white,"<Point><coordinates>-68.605784,-52.658901</coordinates></Point>",1871
punta-dungeness-argentina,16513,"Punta Dungeness, Argentina",measle_white,"<Point><coordinates>-68.419749,-52.390224</coordinates></Point>",1871
sengigi-indonesia,16516,"Sengigi, Indonesia",measle_white,"<Point><coordinates>116.047266,-8.485460,0</coordinates></Point>",1867
seraya-indonesia,16515,"Seraya, Indonesia",measle_white,"<Point><coordinates>115.746680,-8.386266,0</coordinates></Point>",1867
tarahales-spain,16517,"Tarahales, Spain",measle_white,"<Point><coordinates>-15.450743,28.096371</coordinates></Point>",1866
mangawhai-new-zealand,16442,"Mangawhai, New Zealand",measle_white,"<Point><coordinates>174.574459,-36.126145</coordinates></Point>",1733
kapolei-hi-united-states,16358,"Kapolei, HI, United States",measle_white,"<Point><coordinates>-158.056901,21.335424</coordinates></Point>",1733
taba-egypt,10498,"Taba, Egypt",measle_white,"<Point><coordinates>34.894863,29.492574</coordinates></Point>",1806
praia-grande-brazil,16413,"Praia Grande, Brazil",measle_white,"<Point><coordinates>-46.412496,-24.008866</coordinates></Point>",1906
praia-grande-brazil,16413,"Praia Grande, Brazil",measle_white,"<Point><coordinates>-46.412496,-24.008866</coordinates></Point>",1728
sines-portugal,9754,"Sines, Portugal",measle_white,"<Point><coordinates>-8.869594,37.957218</coordinates></Point>",1725
cape-daguilar-hong-kong-china,6007,"Cape D'Aguilar, Hong Kong, China",measle_white,"<Point><coordinates>114.260255,22.208031</coordinates></Point>",1739
bosaso-somalia,16373,"Bosaso, Somalia",measle_white,"<Point><coordinates>49.187922,11.275566</coordinates></Point>",1863
berbera-somalia,10093,"Berbera, Somalia",measle_white,"<Point><coordinates>45.010874,10.435112</coordinates></Point>",1863
mogadishu-somalia,4255,"Mogadishu, Somalia",measle_white,"<Point><coordinates>45.344174,2.041195</coordinates></Point>",1863
djibouti-city-djibouti,4177,"Djibouti City, Djibouti",measle_white,"<Point><coordinates>43.147984,11.594682</coordinates></Point>",1863
mombasa-kenya,5896,"Mombasa, Kenya",measle_white,"<Point><coordinates>39.672790,-4.053211,0</coordinates></Point>",1863
bosaso-somalia,16373,"Bosaso, Somalia",measle_white,"<Point><coordinates>49.187922,11.275566</coordinates></Point>",1850
berbera-somalia,10093,"Berbera, Somalia",measle_white,"<Point><coordinates>45.010874,10.435112</coordinates></Point>",1850
salalah-oman,5924,"Salalah, Oman",measle_white,"<Point><coordinates>54.148076,17.095827</coordinates></Point>",1850
chipiona-spain,7777,"Chipiona, Spain",measle_white,"<Point><coordinates>-6.428872,36.731303</coordinates></Point>",1866
chipiona-spain,7777,"Chipiona, Spain",measle_white,"<Point><coordinates>-6.428872,36.731303</coordinates></Point>",1852
la-union-philippines,10340,"La Union, Philippines",measle_white,"<Point><coordinates>120.389646,16.582594</coordinates></Point>",1507
lingang-china,16316,"Lingang, China",measle_white,"<Point><coordinates>121.896091,30.935664</coordinates></Point>",1786
jambi-indonesia,9719,"Jambi, Indonesia",measle_white,"<Point><coordinates>103.609967,-1.590004</coordinates></Point>",1844
san-andres-colombia,15182,"San Andres, Colombia",measle_white,"<Point><coordinates>-81.700565,12.584696</coordinates></Point>",1843
skagway-alaska-united-states,16208,"Skagway, Alaska, United States",measle_white,"<Point><coordinates>-135.313894,59.458343</coordinates></Point>",1840
haines-alaska-united-states,16207,"Haines, Alaska, United States",measle_white,"<Point><coordinates>-135.444997,59.235833</coordinates></Point>",1840
kaunakakai-hi-united-states,16121,"Kaunakakai, HI, United States",measle_white,"<Point><coordinates>-157.023893,21.093359</coordinates></Point>",1456
manele-bay-hi-united-states,16122,"Manele Bay, HI, United States",measle_white,"<Point><coordinates>-156.896891,20.743432</coordinates></Point>",1456
ko-olina-hi-united-states,16118,"Ko Olina, HI, United States",measle_white,"<Point><coordinates>-158.119498,21.339697</coordinates></Point>",1455
koko-head-hi-united-states,16116,"Koko Head, HI, United States",measle_white,"<Point><coordinates>-157.696012,21.277563</coordinates></Point>",1456
koko-head-hi-united-states,16116,"Koko Head, HI, United States",measle_white,"<Point><coordinates>-157.696012,21.277563</coordinates></Point>",1455
kihei-maui-hi-united-states,7795,"Kihei, Maui, HI, United States",measle_white,"<Point><coordinates>-156.463103,20.782153</coordinates></Point>",1456
kihei-maui-hi-united-states,7795,"Kihei, Maui, HI, United States",measle_white,"<Point><coordinates>-156.463103,20.782153</coordinates></Point>",1455
lihue-hi-united-states,4822,"Lihue, HI, United States",measle_white,"<Point><coordinates>-159.368570,21.974938,0</coordinates></Point>",1456
lihue-hi-united-states,4822,"Lihue, HI, United States",measle_white,"<Point><coordinates>-159.368570,21.974938,0</coordinates></Point>",1455
gran-canaria-canary-islands-spain,5721,"Gran Canaria, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.596593,27.957760,0</coordinates></Point>",1449
lanzaarote-canary-islands-spain,7781,"Lanzaarote, Canary Islands, Spain",measle_white,"<Point><coordinates>-13.650402,29.038509</coordinates></Point>",1449
skaill-united-kingdom,16021,"Skaill, United Kingdom",measle_white,"<Point><coordinates>-3.354948,59.051459</coordinates></Point>",1836
dunnet-head-united-kingdom,16020,"Dunnet Head, United Kingdom",measle_white,"<Point><coordinates>-3.376579,58.670331</coordinates></Point>",1836
whitehead-united-kingdom,16018,"Whitehead, United Kingdom",measle_white,"<Point><coordinates>-5.718716,54.753707</coordinates></Point>",1834
troon-united-kingdom,11461,"Troon, United Kingdom",measle_white,"<Point><coordinates>-4.659928,55.541328</coordinates></Point>",1834
aberdeen-united-kingdom,3537,"Aberdeen, United Kingdom",measle_white,"<Point><coordinates>-2.106804,57.153791</coordinates></Point>",1203
rota-spain,10400,"Rota, Spain",measle_white,"<Point><coordinates>-6.363003,36.626274</coordinates></Point>",1666
tinocas-canary-islands-spain,16016,"Tinocas, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.487706,28.134359</coordinates></Point>",1666
gimar-canary-islands,16017,"Güimar, Canary Islands",measle_white,"<Point><coordinates>-16.412559,28.310580,0</coordinates></Point>",1666
jambi-indonesia,9719,"Jambi, Indonesia",measle_white,"<Point><coordinates>103.609967,-1.590004</coordinates></Point>",1832
bratu-prahu-indonesia,16015,"Bratu Prahu, Indonesia",measle_white,"<Point><coordinates>106.547465,-3.079921</coordinates></Point>",1833
jakarta-indonesia,3012,"Jakarta, Indonesia",measle_white,"<Point><coordinates>106.827836,-6.171594</coordinates></Point>",1844
tanjung-pakis-indonesia,9095,"Tanjung Pakis, Indonesia",measle_white,"<Point><coordinates>107.120903,-5.981262</coordinates></Point>",1844
tanjung-pandan-indonesia,10687,"Tanjung Pandan, Indonesia",measle_white,"<Point><coordinates>107.662895,-2.767445</coordinates></Point>",1844
pontianak-indonesia,8360,"Pontianak, Indonesia",measle_white,"<Point><coordinates>109.335452,-0.027407</coordinates></Point>",1844
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1887
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1844
dumai-indonesia,7311,"Dumai, Indonesia",measle_white,"<Point><coordinates>101.447565,1.665609</coordinates></Point>",1559
dumai-indonesia,7311,"Dumai, Indonesia",measle_white,"<Point><coordinates>101.447565,1.665609</coordinates></Point>",1844
pekanbaru-indonesia,9724,"Pekanbaru, Indonesia",measle_white,"<Point><coordinates>101.450007,0.533335</coordinates></Point>",1844
palembang-indonesia,9723,"Palembang, Indonesia",measle_white,"<Point><coordinates>104.757330,-2.990980,0</coordinates></Point>",1881
palembang-indonesia,9723,"Palembang, Indonesia",measle_white,"<Point><coordinates>104.757330,-2.990980,0</coordinates></Point>",1844
bandar-lampung-indonesia,9727,"Bandar Lampung, Indonesia",measle_white,"<Point><coordinates>105.254107,-5.409290,0</coordinates></Point>",1844
medan-indonesia,5861,"Medan, Indonesia",measle_white,"<Point><coordinates>98.676082,3.752132</coordinates></Point>",1559
medan-indonesia,5861,"Medan, Indonesia",measle_white,"<Point><coordinates>98.676082,3.752132</coordinates></Point>",1844
bandar-bukit-tinggi-malaysia,14269,"Bandar Bukit Tinggi, Malaysia",measle_white,"<Point><coordinates>101.436726,3.009286</coordinates></Point>",1844
padang-indonesia,9722,"Padang, Indonesia",measle_white,"<Point><coordinates>100.361628,-0.943862</coordinates></Point>",1844
baturaja-indonesia,16284,"Baturaja, Indonesia",measle_white,"<Point><coordinates>103.838971,-5.040320,0</coordinates></Point>",1844
teping-tinggi-indonesia,16285,"Teping Tinggi, Indonesia",measle_white,"<Point><coordinates>99.208211,3.380599</coordinates></Point>",1844
rantu-prapat-indonesia,16286,"Rantu Prapat, Indonesia",measle_white,"<Point><coordinates>99.827840,2.105136,0</coordinates></Point>",1844
sibolga-indonesia,16287,"Sibolga, Indonesia",measle_white,"<Point><coordinates>98.786629,1.747812</coordinates></Point>",1844
pesaren-indonesia,16014,"Pesaren, Indonesia",measle_white,"<Point><coordinates>105.582720,-1.553871,0</coordinates></Point>",1833
linao-chile,16013,"Linao, Chile",measle_white,"<Point><coordinates>-73.504463,-41.991132</coordinates></Point>",1830
meimen-chile,16012,"Meimen, Chile",measle_white,"<Point><coordinates>-73.155293,-41.806928</coordinates></Point>",1830
kota-kinabalu-malaysia,6009,"Kota Kinabalu, Malaysia",measle_white,"<Point><coordinates>116.074316,5.981330,0</coordinates></Point>",1828
miri-malaysia,7809,"Miri, Malaysia",measle_white,"<Point><coordinates>114.007423,4.425300,0</coordinates></Point>",1828
bintulu-malaysia,7811,"Bintulu, Malaysia",measle_white,"<Point><coordinates>113.068361,3.197005</coordinates></Point>",1828
kuching-malaysia,7808,"Kuching, Malaysia",measle_white,"<Point><coordinates>110.353714,1.520175</coordinates></Point>",1886
kuching-malaysia,7808,"Kuching, Malaysia",measle_white,"<Point><coordinates>110.353714,1.520175</coordinates></Point>",1828
canterbury-new-zealand,7855,"Canterbury, New Zealand",measle_white,"<Point><coordinates>171.707371,-43.494184</coordinates></Point>",1487
marlborough-new-zealand,7854,"Marlborough, New Zealand",measle_white,"<Point><coordinates>173.580710,-41.527241,0</coordinates></Point>",1487
manawatu-wanganui-new-zealand,7853,"Manawatu-Wanganui, New Zealand",measle_white,"<Point><coordinates>175.618209,-39.625435</coordinates></Point>",1487
taranaki-new-zealand,7852,"Taranaki, New Zealand",measle_white,"<Point><coordinates>174.371530,-39.287862,0</coordinates></Point>",1487
